,PredictionString,image_id
177,1 0.9975185394287109 141.0398406982422 74.2132797241211 974.1870727539062 722.7305908203125 1 0.9509211778640747 261.95257568359375 429.1413269042969 1006.0795288085938 815.9197387695312 2 0.7215648889541626 221.98822021484375 425.06585693359375 341.7537841796875 570.0186157226562 1 0.6759399175643921 343.7728576660156 568.0281982421875 423.4310302734375 685.4766845703125 1 0.6236125230789185 218.3229522705078 355.0466003417969 421.5485534667969 579.0248413085938 1 0.6195986270904541 898.1871948242188 549.1142578125 1021.712158203125 799.3952026367188 0 0.47577087084452313 245.127685546875 359.3075866699219 430.4317321777344 455.30584716796875 7 0.43961766362190247 821.5220947265625 106.57292175292969 1023.2271118164062 310.9417419433594 0 0.4322412411371867 814.1736450195312 113.23755645751953 1023.9359130859375 298.5535888671875 1 0.3260159492492676 231.2935333251953 357.4949951171875 430.1251220703125 465.8741455078125 1 0.296045462290446 137.50375366210938 166.7135772705078 631.8533325195312 793.3768310546875 1 0.2703603 212.19724 354.47644 276.4027 418.5468 1 0.26920036666666664 773.8925 155.65814 1020.3769 486.95538 0 0.2517792781194051 897.555908203125 543.176513671875 1021.796875 799.4559326171875 0 0.22674933333333333 809.6727 110.20914 1023.7826 234.57019 1 0.21438241 223.91953 407.18854 355.83926 571.6593 5 0.21348688999999998 221.6262 416.13397 350.60168 581.47516 1 0.14572822 205.95914 250.31569 450.37497 686.8263 1 0.14214776666666668 279.45746 556.7863 383.6955 678.6126 5 0.1396046 818.61444 102.851974 1024.0 313.7232 1 0.13396595 818.5783 144.59265 1022.1042 374.00482 1 0.12318012 506.62817 97.19971 994.14136 675.4797 1 0.12309201666666668 656.72095 152.02289 1015.0885 681.8677 1 0.12246229333333335 812.5478 107.232475 1024.0 298.96457 ,test/0177.jpg
178,7 0.9984807968139648 725.74853515625 97.65577697753906 883.3941650390625 521.7256469726562 1 0.9969161748886108 157.01116943359375 304.8035583496094 590.85498046875 787.0274047851562 7 0.9948874115943909 575.4005737304688 404.2492980957031 814.3356323242188 872.3171997070312 1 0.9946333169937134 135.1425323486328 221.7033233642578 347.1150817871094 340.47491455078125 7 0.9897462129592896 624.3248291015625 311.0641784667969 833.4517822265625 667.0691528320312 1 0.9891572594642639 176.77728271484375 91.36333465576172 353.6430969238281 240.7989501953125 7 0.9813961982727051 835.5870361328125 0.24496985971927643 944.0794067382812 129.21847534179688 7 0.9796674251556396 392.43603515625 701.21728515625 554.5787353515625 903.7713623046875 1 0.7637248635292053 158.5114288330078 222.1997833251953 285.4598083496094 255.06304931640625 0 0.6355896592140198 936.8394775390625 139.42100524902344 977.0574951171875 160.1511688232422 7 0.5686641335487366 847.1561889648438 76.40694427490234 889.4230346679688 172.1685333251953 1 0.5427864789962769 136.97824096679688 163.26881408691406 324.1065673828125 253.1820831298828 1 0.49560391902923584 193.80943298339844 174.9867401123047 316.9241943359375 242.1209716796875 5 0.3282259 516.9043 229.26056 583.83826 394.36688 1 0.30089900890986127 311.2416687011719 1.503708839416504 713.657470703125 485.6172790527344 1 0.29956058661142987 146.30796813964844 216.3382568359375 333.2489318847656 276.3979797363281 5 0.27463461955388385 694.5907592773438 299.4364318847656 763.7171020507812 352.9560546875 5 0.2178571 517.561 226.24184 587.69965 482.1468 1 0.20509328333333332 152.8789 195.30803 339.7557 287.4303 1 0.20218058333333333 161.43492 220.60355 240.81306 250.16528 1 0.15469988333333332 301.40463 285.45013 367.07852 340.01007 7 0.14871991666666667 678.25275 342.3907 798.60394 620.2424 1 0.14412834333333333 180.1635 91.629166 289.94745 189.95433 1 0.12309308000000001 190.4458 193.21634 287.67358 251.11127 1 0.12206208666666667 122.55448 139.0568 353.1453 308.1295 7 0.11112561666666666 697.6142 139.8683 759.98114 325.55695 ,test/0178.jpg
179,6 0.9941287040710449 245.69967651367188 721.7802124023438 640.6854248046875 936.8580932617188 6 0.9848899245262146 157.05947875976562 263.01397705078125 850.3594970703125 644.1396484375 6 0.9830198884010315 269.2388610839844 82.95477294921875 792.3350219726562 358.79754638671875 7 0.9634042978286743 719.5553588867188 18.633380889892578 1022.893310546875 1024.0 6 0.9443399310112 240.95448303222656 556.5115356445312 838.9467163085938 743.654052734375 0 0.762000560760498 355.6709899902344 703.3662719726562 721.5250244140625 769.0604858398438 7 0.4928860664367676 729.4758911132812 976.1746215820312 812.7940063476562 1021.1406860351562 7 0.41940514246622723 646.56396484375 844.5977172851562 1000.7318115234375 1021.7796020507812 6 0.3734607696533203 238.0688934326172 586.2976684570312 670.4017333984375 727.2274780273438 1 0.35737987359364826 342.0150451660156 703.2887573242188 731.0431518554688 770.9561767578125 0 0.35024062792460126 278.35931396484375 130.3174591064453 793.3397216796875 394.54736328125 6 0.3184941013654073 245.77813720703125 277.83428955078125 823.614013671875 391.63275146484375 0 0.31266623735427856 282.0138854980469 124.9844741821289 779.0936889648438 239.72019958496094 6 0.2978264292081197 331.6184387207031 696.7324829101562 745.52880859375 770.7459106445312 7 0.2674136757850647 804.9251708984375 0.0 1019.6285400390625 703.866943359375 0 0.16252028 210.85626 288.88483 860.0546 421.6172 7 0.14549123333333333 644.7302 966.15643 818.46436 1021.96735 0 0.13061393333333335 157.17203 310.94153 860.4055 615.07666 6 0.11077425 277.16678 98.694916 792.8054 235.45828 7 0.10820006666666666 641.5968 968.304 759.5348 1020.654 6 0.10259848666666667 247.98956 598.7739 804.41925 897.6427 ,test/0179.jpg
180,1 0.9428287744522095 441.1792297363281 298.9072265625 759.852294921875 617.1199951171875 2 0.1297849 435.57544 297.07034 763.70984 617.7931 ,test/0180.jpg
181,4 0.9941223859786987 364.0428771972656 388.8092956542969 587.933837890625 829.4419555664062 7 0.7332314848899841 527.2378540039062 484.38897705078125 1022.0894165039062 756.2406616210938 5 0.6090245246887207 521.7245483398438 476.3504943847656 1020.8048706054688 769.8673706054688 0 0.374631404876709 525.6654052734375 480.1771545410156 1022.1595458984375 764.6915893554688 3 0.1280712 371.1832 397.60406 584.37994 829.2331 ,test/0181.jpg
182,7 0.9995834827423096 474.9707336425781 726.044189453125 660.1166381835938 986.8048095703125 7 0.9991834759712219 296.1479187011719 743.663818359375 516.2799682617188 974.7899780273438 1 0.9982380270957947 5.946597099304199 441.8330383300781 358.8175048828125 810.8673095703125 1 0.9972162842750549 484.269287109375 296.1403503417969 966.896728515625 585.3123779296875 1 0.981880247592926 25.430492401123047 539.3993530273438 204.27023315429688 716.843505859375 0 0.8770630955696106 136.2072296142578 941.7215576171875 232.3623809814453 1021.7681884765625 1 0.5846237341562907 56.48318862915039 562.3644409179688 352.5678405761719 745.3753051757812 1 0.4906538128852844 689.6324462890625 189.5068817138672 1019.6446533203125 492.4172058105469 1 0.48552507162094116 459.5088195800781 321.2841491699219 944.7800903320312 820.1340942382812 0 0.483217716217041 272.1343078613281 213.9861602783203 415.101318359375 343.7066345214844 1 0.44307931264241535 340.6067199707031 30.20729637145996 722.798583984375 273.0199279785156 5 0.3537851969401042 341.1688232421875 29.994855880737305 711.8345336914062 275.20684814453125 9 0.23429082 889.15045 501.78412 1023.3603 685.18317 0 0.21711926666666667 200.367 673.71497 248.13098 777.7709 5 0.18383274333333333 371.632 27.853271 644.7533 50.37346 5 0.18366928999999999 229.24763 0.0 335.6838 42.369987 3 0.18358986666666666 232.83362 0.0 332.23877 43.08898 1 0.17889309 276.24802 215.48233 416.06003 344.33963 5 0.16625047666666667 266.2765 213.88472 418.51416 344.86 0 0.16027036666666666 980.58923 459.70364 1023.9829 491.598 1 0.15457493333333333 76.179375 587.34314 228.79373 713.27466 5 0.14842741666666667 948.8719 0.0 1021.5339 492.8111 1 0.14821661666666666 825.13495 0.0 933.2918 38.507843 0 0.13770426666666666 943.9483 0.0 1021.1514 490.3659 5 0.13691532666666667 96.76251 695.4564 382.46918 816.68665 5 0.13134959999999998 892.0249 496.888 1023.5956 682.8443 1 0.11320143333333334 34.658447 629.3287 365.16403 806.3892 7 0.10835103333333333 339.8993 27.1268 656.6042 58.334763 ,test/0182.jpg
183,7 0.9990237355232239 33.65706253051758 267.41473388671875 194.43385314941406 589.7816772460938 7 0.9987390041351318 700.0164794921875 670.0415649414062 933.5263061523438 926.7915649414062 1 0.9978620409965515 468.2213134765625 502.62322998046875 813.5302734375 872.5694580078125 1 0.9977232813835144 133.35403442382812 502.80169677734375 421.02386474609375 862.1220703125 7 0.9832225441932678 223.49478149414062 177.72750854492188 628.7589111328125 543.7847290039062 1 0.9779456257820129 643.5178833007812 249.3663330078125 793.337158203125 418.9789123535156 1 0.9769701957702637 693.9837036132812 245.26829528808594 891.1339111328125 441.474853515625 1 0.97233647108078 369.79229736328125 484.56146240234375 538.5690307617188 682.282958984375 1 0.9119783639907837 500.37908935546875 65.63412475585938 770.498779296875 264.7760009765625 7 0.82085782289505 29.907922744750977 414.8207702636719 69.1483383178711 545.837646484375 1 0.7678322792053223 522.9517822265625 187.00582885742188 676.122314453125 449.7347412109375 7 0.7068768739700317 889.5565185546875 755.2770385742188 962.1927490234375 837.1199340820312 7 0.5862233638763428 141.78955078125 278.9408874511719 311.0831298828125 614.1607666015625 1 0.5497084458669027 372.478515625 412.3111877441406 642.7572021484375 682.0286254882812 7 0.5473599036534628 140.53314208984375 477.1082458496094 234.71188354492188 613.7138061523438 2 0.540427029132843 510.3676452636719 426.1545104980469 593.33203125 516.0977783203125 7 0.5338423848152161 70.98269653320312 245.84095764160156 139.0338897705078 295.631103515625 7 0.5316939353942871 125.02637481689453 168.0238037109375 358.8012390136719 345.8114013671875 7 0.32202238 126.00844 173.65652 351.46558 604.06445 5 0.31155113379160565 516.5499267578125 424.0796203613281 592.5826416015625 514.8938598632812 7 0.28626593333333333 63.02205 174.52246 538.5657 584.07416 1 0.26804129282633465 891.2605590820312 755.5433959960938 961.2937622070312 837.4293212890625 1 0.26417378584543866 29.538896560668945 398.27154541015625 66.98515319824219 548.2275390625 5 0.2548558513323466 388.4790344238281 155.0745849609375 435.75299072265625 191.45062255859375 1 0.2471079833333333 506.22766 470.57748 549.5442 562.1364 1 0.2436703 371.34662 426.61887 598.3551 555.0605 1 0.24267085393269858 433.509765625 482.5419616699219 703.8501586914062 684.4569091796875 7 0.23211106666666667 24.739899 248.53647 376.23514 594.0464 7 0.2319456533333333 824.15015 672.6712 914.1881 773.85333 1 0.18125001666666665 536.19635 431.49176 627.5577 555.8518 1 0.15110445 583.6117 495.41104 703.7677 550.6793 0 0.14817270666666668 890.1645 754.92804 962.5561 837.0019 0 0.14586577666666667 121.33337 170.17804 354.12952 332.20294 7 0.14146308999999999 108.398674 284.67682 140.70816 324.16248 3 0.12809483333333332 512.5456 505.05878 554.07184 562.0002 7 0.12644566 49.71558 251.89246 140.60382 338.0968 5 0.11975836666666667 510.76483 423.44644 656.2078 526.3482 1 0.11933582 632.5143 381.58197 772.287 419.80835 1 0.11525065666666667 509.08853 499.09576 549.56586 562.24884 3 0.10877905333333333 607.96844 428.22238 648.95856 477.10812 0 0.10701411 525.36975 187.4088 673.5565 537.9987 1 0.10690819333333333 508.7797 75.04344 733.33716 450.23645 ,test/0183.jpg
184,0 0.6538416743278503 267.02008056640625 552.1500244140625 595.4182739257812 788.638671875 0 0.6497637033462524 669.4196166992188 439.0576171875 803.1422119140625 614.5772094726562 3 0.5451498627662659 270.25164794921875 552.2293090820312 598.3294067382812 786.755615234375 9 0.4982326328754425 264.22027587890625 554.7977905273438 596.0451049804688 792.3781127929688 5 0.40660754839579266 668.4480590820312 438.30029296875 803.0100708007812 615.474853515625 7 0.15516344666666668 667.2581 439.58896 807.73956 611.62585 ,test/0184.jpg
185,1 0.9928279519081116 223.19073486328125 372.3418884277344 540.5349731445312 622.35595703125 1 0.9162566661834717 0.0 354.2889709472656 75.5774917602539 495.22393798828125 1 0.8729427456855774 1.1677820682525635 399.39886474609375 142.63510131835938 1011.1331787109375 1 0.8260542154312134 67.01250457763672 236.63206481933594 922.70068359375 550.5527954101562 1 0.6647344827651978 99.77816772460938 265.84228515625 884.8726196289062 895.4710693359375 1 0.6008958220481873 191.388671875 411.2552795410156 783.378662109375 764.7119750976562 0 0.6000803709030151 626.4560546875 526.9223022460938 732.6658325195312 569.271484375 0 0.5890790224075317 590.1713256835938 419.4342041015625 647.0846557617188 455.1510925292969 1 0.5476003885269165 385.95697021484375 722.598388671875 683.3372802734375 769.2029418945312 1 0.5260146856307983 223.74264526367188 597.9000854492188 452.2528381347656 660.7914428710938 1 0.48666679859161377 2.386157274246216 410.9638977050781 113.88581085205078 708.4132690429688 1 0.3287754 134.79187 461.04016 899.01746 883.67664 1 0.28340427080790204 534.2649536132812 426.0585632324219 730.9385375976562 557.2141723632812 1 0.2788738333333333 250.76408 545.54865 530.60504 615.9476 1 0.25376916666666666 0.20621872 515.5367 43.21891 557.9465 1 0.2215834061304728 0.16013666987419128 553.2743530273438 75.2504653930664 671.5571899414062 1 0.1952442666666667 237.05779 444.8124 652.94543 669.6663 1 0.13926485333333333 245.06259 661.4808 758.4407 892.785 1 0.1319063 187.94766 584.94775 734.08276 766.2401 1 0.10641056666666666 0.9166069 523.2344 76.16597 698.0425 1 0.10055268666666667 243.96947 494.87424 534.18195 615.3556 ,test/0185.jpg
186,1 0.9867505431175232 2.226700782775879 394.92010498046875 844.80126953125 1021.3583374023438 4 0.9733181595802307 612.7817993164062 327.83447265625 775.3991088867188 643.0887451171875 5 0.9732011556625366 0.0 124.66017150878906 477.53009033203125 575.510009765625 1 0.9588280320167542 620.8660278320312 36.82437515258789 748.97412109375 130.9305877685547 6 0.9346601366996765 38.59366989135742 2.346897840499878 595.6573486328125 275.9309997558594 4 0.9344061613082886 398.5249938964844 431.0033264160156 659.2911376953125 816.4171142578125 5 0.9025633931159973 146.6493377685547 227.14498901367188 723.7017822265625 707.0276489257812 1 0.6268123388290405 336.4620666503906 617.2771606445312 447.2266540527344 759.5065307617188 7 0.6202797293663025 14.800915718078613 72.35262298583984 584.025390625 695.4309692382812 7 0.4991062581539154 30.575254440307617 120.24223327636719 807.1362915039062 1000.6036987304688 1 0.39464561144510907 104.6281967163086 581.6962280273438 172.55111694335938 651.9371948242188 1 0.20460953333333332 395.0014 603.9659 520.39923 808.43915 5 0.19108536666666667 103.506325 586.97284 172.96786 650.63055 1 0.16052025666666667 3.3720741 529.1062 111.379486 623.7241 7 0.13797972666666666 158.10577 242.1283 716.3323 754.72424 5 0.13400279333333334 465.5005 214.75682 733.9076 561.4087 6 0.1331462 4.5078583 127.68909 480.97052 561.8634 5 0.12307775 153.49568 273.25327 520.8607 674.9269 4 0.10455603333333334 463.9715 285.4132 675.35504 725.3991 ,test/0186.jpg
187,7 0.9996553063392639 464.526611328125 256.17364501953125 621.513427734375 569.895263671875 7 0.9994716048240662 263.5584411621094 454.71905517578125 505.87982177734375 902.2164916992188 7 0.999221920967102 185.62026977539062 435.684326171875 276.4395751953125 585.2213745117188 7 0.9990350604057312 241.39190673828125 269.7937927246094 484.4136047363281 577.2290649414062 7 0.9988747239112854 845.2947387695312 387.01141357421875 1015.2894287109375 520.0294799804688 7 0.998609185218811 114.82540893554688 550.4417114257812 279.4613037109375 844.564208984375 7 0.998211681842804 681.4927978515625 384.0162353515625 903.5684204101562 722.1385498046875 7 0.9938635230064392 579.2207641601562 385.5439758300781 736.049560546875 661.050537109375 7 0.9854089617729187 611.8411254882812 384.3404235839844 671.7162475585938 460.4535827636719 7 0.9692912101745605 975.5158081054688 311.9967346191406 1023.9999389648438 439.1158142089844 7 0.951580286026001 714.350830078125 316.89581298828125 835.589599609375 405.61297607421875 7 0.8417345285415649 427.6670837402344 540.9019165039062 568.8110961914062 693.852294921875 7 0.3631610870361328 733.8509521484375 345.6614990234375 809.9523315429688 399.8797302246094 7 0.22339366666666668 695.0452 391.29208 923.82135 531.98004 7 0.17926166666666665 862.974 421.0058 932.6655 532.74817 7 0.16695751666666667 512.50476 271.95547 557.3766 328.13498 7 0.16658234666666666 702.0673 371.33368 1017.46783 528.0645 2 0.15779319333333333 432.76135 538.88135 568.2 696.2954 2 0.15209265666666666 430.4894 542.24426 479.9642 584.79724 1 0.14555053333333332 374.6508 1.3113861 731.1686 321.18878 1 0.12498803333333335 431.0921 546.2798 572.1065 691.7897 7 0.11208492666666665 736.1008 401.0476 858.5366 524.3823 ,test/0187.jpg
188,2 0.47513238588968915 358.02166748046875 423.0261535644531 683.802734375 698.1407470703125 7 0.30296067396799725 357.582763671875 423.2734069824219 683.6001586914062 694.3024291992188 0 0.1853208133333333 354.5017 420.91754 680.9806 688.91754 ,test/0188.jpg
189,7 0.9995947480201721 638.2111206054688 624.0059204101562 1022.3848266601562 954.7782592773438 7 0.9974948763847351 4.215219497680664 542.7116088867188 478.07965087890625 753.0657348632812 7 0.988686203956604 29.972431182861328 405.2422790527344 370.49749755859375 583.0679931640625 7 0.9825879335403442 195.1541748046875 221.6188201904297 639.8688354492188 574.718017578125 7 0.9808464050292969 446.04290771484375 150.4288330078125 660.285400390625 243.6826934814453 6 0.9648434519767761 662.5476684570312 492.8211975097656 913.4349365234375 633.3629760742188 6 0.8790197968482971 666.932373046875 477.6249084472656 891.7178344726562 564.5006713867188 7 0.8773041367530823 68.55803680419922 124.75405883789062 224.0167694091797 258.27239990234375 1 0.8493821620941162 254.79249572753906 170.30250549316406 341.4656066894531 221.43072509765625 6 0.8445612192153931 468.5047302246094 475.1238098144531 904.17431640625 718.5994262695312 7 0.7929900288581848 240.6285400390625 476.2300720214844 465.33258056640625 606.3880004882812 7 0.7650291919708252 426.0616760253906 439.0336608886719 680.3901977539062 678.364013671875 5 0.6208747625350952 376.7518310546875 205.19000244140625 439.35797119140625 262.2789611816406 1 0.6019741296768188 249.5413055419922 179.3909149169922 397.45916748046875 244.19029235839844 1 0.5841628909111023 438.9899597167969 449.6869812011719 694.4576416015625 675.763671875 6 0.4958152373631795 470.1528015136719 570.8434448242188 838.2465209960938 748.3682250976562 7 0.424532691637675 152.21629333496094 212.9794921875 343.6108093261719 337.2432861328125 6 0.3964601159095764 455.997802734375 464.4331359863281 732.9046630859375 672.8973388671875 7 0.39186155796051025 3.2966275215148926 344.45343017578125 469.7301025390625 757.7888793945312 7 0.26202672719955444 257.91461181640625 489.7801513671875 385.5164489746094 574.9147338867188 7 0.22958692 463.93243 151.51585 545.8872 206.356 7 0.20924675333333334 71.295975 132.95679 390.16785 258.73196 6 0.20227414333333335 537.8444 477.84064 907.7037 659.53705 6 0.16630369333333334 683.73267 484.67142 848.44617 544.06024 0 0.15619767666666667 298.6934 188.00223 396.7314 240.91391 7 0.15451856666666666 0.0 429.15625 481.23135 686.14026 7 0.14309196666666665 360.26935 202.7648 441.35492 261.35614 1 0.13155862666666665 463.9624 501.5059 845.6737 687.2886 7 0.13123445666666667 178.27266 207.4894 411.94946 417.76324 7 0.13091678333333334 1.9900894 444.4999 100.86737 618.6849 1 0.12538841333333334 301.7261 188.7031 393.25467 238.64459 7 0.10585262333333334 426.87604 246.93875 537.18463 325.8005 1 0.10491426666666666 470.73877 528.4721 861.4192 747.2164 ,test/0189.jpg
190,7 0.9995617866516113 2.9662320613861084 38.81562042236328 611.5721435546875 761.8776245117188 7 0.9971665740013123 370.1573791503906 410.40093994140625 969.0347900390625 1016.0025634765625 0 0.8175996541976929 294.4130859375 5.501604080200195 388.2415771484375 72.04467010498047 0 0.7893813848495483 693.9495239257812 228.15130615234375 1018.470703125 765.120361328125 7 0.7233706712722778 873.8045654296875 685.993896484375 1020.4166259765625 1009.5892333984375 7 0.6153521537780762 556.11376953125 269.8757629394531 641.7128295898438 473.2373046875 1 0.3288932641347249 293.9054260253906 5.102291107177734 390.3780212402344 71.05414581298828 7 0.27292537689208984 295.1505126953125 4.221353054046631 387.3133544921875 72.5112075805664 7 0.2459567983945211 698.3191528320312 285.8898620605469 1017.5202026367188 947.63037109375 0 0.20992783333333334 700.125 340.8124 771.0475 423.0508 7 0.17606276666666668 704.3176 340.11316 773.6864 424.26666 7 0.16577262666666667 915.53217 676.9803 1014.52374 904.19147 0 0.15900440000000002 874.4401 781.4132 1023.481 1021.3695 0 0.14601952666666665 912.26794 458.08133 1003.0874 520.154 5 0.11842979 558.59753 266.85852 637.5581 474.04224 1 0.11566349 379.56256 5.251259 521.576 152.48758 ,test/0190.jpg
191,0 0.8788195252418518 396.4154357910156 543.1692504882812 562.939208984375 661.18798828125 5 0.11454299 396.289 542.05023 561.3752 663.8361 ,test/0191.jpg
192,1 0.9989117980003357 209.81222534179688 349.51519775390625 575.4293212890625 740.7326049804688 7 0.9988380074501038 9.093971252441406 461.1626892089844 263.2460021972656 878.7962036132812 1 0.9977031350135803 506.7468566894531 158.5263671875 961.3773803710938 633.2349853515625 5 0.23732549 128.05823 496.25916 160.84457 530.39417 7 0.18297833333333333 64.62248 430.3468 162.93367 548.1247 7 0.16415992333333332 151.44064 548.6975 183.19589 624.5934 7 0.15030002666666667 2.2896376 756.0863 33.457867 850.55286 ,test/0192.jpg
193,5 0.9640927910804749 299.6077575683594 207.58499145507812 779.9725952148438 870.5423583984375 0 0.2586941321690877 297.28265380859375 210.1466827392578 781.4541625976562 869.7005615234375 ,test/0193.jpg
194,1 0.709124743938446 223.75379943847656 225.1505889892578 907.1723022460938 834.0496826171875 7 0.42029186089833576 224.5154571533203 224.14987182617188 907.3704223632812 832.0543823242188 5 0.398004412651062 934.4569702148438 948.9348754882812 1024.0 1023.379638671875 0 0.33996768792470294 229.3280792236328 224.707275390625 903.9840087890625 829.5379028320312 ,test/0194.jpg
195,5 0.9785755276679993 477.13604736328125 327.9678649902344 735.0531005859375 452.83428955078125 0 0.8051860332489014 270.6705627441406 605.7678833007812 557.5419311523438 777.332763671875 7 0.34750481446584064 262.0771789550781 605.281005859375 563.5452880859375 781.2929077148438 7 0.345428466796875 478.794921875 329.3434143066406 749.1080932617188 453.26397705078125 1 0.1349469 261.59216 607.5602 567.7074 776.313 ,test/0195.jpg
196,3 0.9602617621421814 213.15052795410156 177.6818389892578 686.0924682617188 917.1256103515625 ,test/0196.jpg
197,5 0.9910449981689453 52.186424255371094 473.1134338378906 557.9719848632812 840.6870727539062 0 0.9360141754150391 441.41925048828125 530.83935546875 665.6722412109375 664.5367431640625 3 0.8888692259788513 387.78076171875 26.55045509338379 592.135009765625 160.3890838623047 7 0.638304591178894 771.8828125 411.7490234375 1014.63916015625 588.2747802734375 1 0.5908766190210978 203.2804412841797 272.2403869628906 535.5900268554688 422.1866455078125 0 0.42686649163564044 184.59051513671875 744.5777587890625 410.1905517578125 992.46484375 5 0.35976425806681317 762.3755493164062 409.1327819824219 1018.7924194335938 589.6954956054688 0 0.35711487134297687 495.23919677734375 243.6182861328125 573.2178344726562 317.99114990234375 0 0.35623447100321454 196.46109008789062 279.51226806640625 540.5950317382812 420.2257385253906 0 0.32613015333333334 174.74684 653.5095 505.6297 976.8423 1 0.25315330425898236 184.41465759277344 738.4857177734375 417.1376037597656 988.7236938476562 0 0.2498186 393.9277 29.589348 591.6788 159.28195 3 0.2300377090771993 747.931884765625 408.6659240722656 1015.1844482421875 603.3909301757812 5 0.22845431333333333 758.00574 544.41266 841.6228 605.6076 0 0.1716793666666667 757.8832 543.7045 842.9254 605.37067 0 0.12789335999999998 787.72687 417.6762 1018.7006 570.879 0 0.12386904 247.87546 704.20825 492.02896 822.5647 7 0.10165608999999999 190.3339 739.44324 412.33212 992.4044 7 0.1003537 181.13806 627.3925 523.68915 979.7265 ,test/0197.jpg
198,2 0.8028156757354736 347.8973083496094 134.36468505859375 819.31591796875 716.047119140625 0 0.38227689266204834 350.42816162109375 135.03366088867188 821.3224487304688 706.7236328125 1 0.11253511 344.8095 139.76349 831.2515 712.97076 ,test/0198.jpg
199,5 0.9899647831916809 440.67071533203125 281.27484130859375 658.4056396484375 567.0693969726562 ,test/0199.jpg
200,4 0.966282308101654 296.2560729980469 394.12060546875 637.2723999023438 558.4517211914062 7 0.8955529928207397 451.09112548828125 0.5026142597198486 710.2760620117188 77.16171264648438 5 0.18843943333333335 444.55106 0.41506958 717.85315 77.50309 0 0.15436266666666668 442.97565 0.0 712.0816 75.59509 ,test/0200.jpg
201,7 0.9993519186973572 114.811279296875 242.04515075683594 604.8050537109375 765.6019897460938 7 0.9984104037284851 540.36767578125 458.5655212402344 1010.7263793945312 982.1149291992188 5 0.47155384222666424 358.2284240722656 893.9014282226562 428.6755065917969 949.1676025390625 5 0.2245891491572062 1.2094625234603882 525.0276489257812 92.8246841430664 993.657958984375 5 0.15198265666666666 972.87573 146.56697 1003.14685 188.0482 0 0.14339356666666667 973.69763 145.99342 1000.44763 188.07384 ,test/0201.jpg
202,7 0.8847182393074036 468.5850524902344 263.3716125488281 666.105712890625 724.869140625 0 0.26048338413238525 462.7833251953125 256.572998046875 665.8005981445312 721.9246826171875 ,test/0202.jpg
203,0 0.9858351349830627 76.24105834960938 494.4653625488281 259.5342102050781 672.3411254882812 0 0.953744113445282 899.8023071289062 516.4199829101562 987.1320190429688 668.7056884765625 1 0.8474668860435486 335.1621398925781 388.1943664550781 517.462646484375 613.353515625 2 0.7462122440338135 658.6961059570312 419.6152648925781 928.322998046875 670.5589599609375 1 0.49538618326187134 655.0773315429688 414.8602600097656 928.6448364257812 673.711181640625 0 0.46420854330062866 333.29583740234375 387.2236328125 516.2333984375 617.1854248046875 0 0.45572054386138916 550.1484985351562 476.6312561035156 633.9970092773438 614.9130249023438 7 0.1337748 892.34784 516.4249 988.48676 668.8125 0 0.10108458 918.52844 471.42017 963.5574 520.1814 ,test/0203.jpg
204,7 0.9260860681533813 604.4266967773438 341.9399108886719 1014.2346801757812 802.7457275390625 0 0.8682431578636169 285.71844482421875 865.5316772460938 642.1343383789062 1023.8631591796875 5 0.8322497606277466 0.7789837121963501 60.16282653808594 142.43702697753906 526.5612182617188 7 0.7633650898933411 0.8731850981712341 35.77366638183594 141.6233367919922 529.4703979492188 0 0.534010112285614 91.01922607421875 83.65906524658203 699.8991088867188 910.91015625 3 0.2921345035235087 94.75659942626953 71.19969177246094 705.291259765625 915.5848388671875 1 0.23945724964141846 88.64237976074219 90.10533142089844 781.9314575195312 915.9677124023438 7 0.14590056666666668 270.69357 858.9729 640.94617 1020.5436 5 0.10759364666666667 293.4289 870.0499 640.3074 1024.0 7 0.10034782666666665 409.89606 249.08243 1000.03094 935.9574 ,test/0204.jpg
205,2 0.8479952216148376 577.5811767578125 236.1390380859375 939.8895263671875 535.67236328125 3 0.8380070924758911 73.03079986572266 308.06964111328125 787.166748046875 726.5411376953125 5 0.4461161295572917 73.09845733642578 311.8863525390625 799.093017578125 701.1929321289062 1 0.4045051336288452 582.140869140625 241.76568603515625 930.9876098632812 532.4468994140625 1 0.1514777 116.595825 398.56406 743.1879 712.3539 4 0.12108785 75.26727 305.1101 771.8617 726.68066 0 0.11978596666666667 585.55896 238.25189 925.87317 543.07904 ,test/0205.jpg
206,1 0.9825212955474854 183.33094787597656 194.7524871826172 890.6997680664062 716.1874389648438 ,test/0206.jpg
207,0 0.8991590738296509 383.6754455566406 637.992919921875 735.4150390625 796.1382446289062 0 0.8741852045059204 345.4582824707031 501.0247497558594 600.5150146484375 622.4701538085938 0 0.8567153215408325 829.4977416992188 492.9883728027344 963.7612915039062 585.6649169921875 4 0.8495069742202759 502.57281494140625 234.89830017089844 924.3700561523438 531.352783203125 0 0.4567830562591553 408.31036376953125 638.7583618164062 622.528076171875 758.9877319335938 0 0.37991851568222046 297.6932373046875 717.3115844726562 472.6912536621094 780.7643432617188 5 0.26171839237213135 501.6054382324219 238.49461364746094 926.4794921875 531.275634765625 3 0.20107826666666664 505.72137 236.18253 920.8143 533.1251 1 0.15292365333333333 341.5879 506.10345 598.7512 620.29486 6 0.14742617666666666 951.2635 718.48065 1024.0 802.2835 0 0.1214127 852.81305 596.1861 983.37885 642.0683 ,test/0207.jpg
